country,partner_country,year,import_value_usd,import_weight_tonnes
Japan,Croatia,2011,0,0.0
Japan,Croatia,2013,0,0.0
Japan,Croatia,2014,0,0.0
Japan,Croatia,2015,0,0.0
Japan,Croatia,2016,0,0.0
Japan,Croatia,2017,4,0.001
Japan,Croatia,2018,4,0.001
Japan,Croatia,2019,4,0.001
Japan,Croatia,2020,4,0.001
Japan,Croatia,2021,4,0.001
Japan,Croatia,2022,4,0.001
Japan,Croatia,2023,4,0.001
Japan,Croatia,2024,4,0.001
Japan,France,2000,0,0.0
Japan,France,2001,0,0.0
Japan,France,2002,0,0.0
Japan,France,2003,0,0.0
Japan,France,2004,0,0.0
Japan,France,2005,0,0.0
Japan,France,2006,0,0.0
Japan,France,2007,0,0.0
Japan,France,2008,0,0.0
Japan,France,2009,0,0.0
Japan,France,2010,0,0.0
Japan,France,2011,0,0.0
Japan,France,2013,0,0.0
Japan,France,2014,0,0.0
Japan,France,2015,0,0.0
Japan,France,2016,0,0.0
Japan,France,2017,4,0.001
Japan,France,2018,4,0.001
Japan,France,2019,4,0.001
Japan,France,2020,4,0.001
Japan,France,2021,4,0.001
Japan,France,2022,4,0.001
Japan,France,2023,4,0.001
Japan,France,2024,4,0.001
Japan,Germany,2000,0,0.0
Japan,Germany,2001,0,0.0
Japan,Germany,2002,0,0.0
Japan,Germany,2003,0,0.0
Japan,Germany,2004,0,0.0
Japan,Germany,2005,0,0.0
Japan,Germany,2006,0,0.0
Japan,Germany,2007,0,0.0
Japan,Germany,2008,0,0.0
Japan,Germany,2009,0,0.0
Japan,Germany,2010,0,0.0
Japan,Germany,2011,0,0.0
Japan,Germany,2013,0,0.0
Japan,Germany,2014,0,0.0
Japan,Germany,2015,0,0.0
Japan,Germany,2016,0,0.0
Japan,Germany,2017,4,0.001
Japan,Germany,2018,4,0.001
Japan,Germany,2019,4,0.001
Japan,Germany,2020,4,0.001
Japan,Germany,2021,4,0.001
Japan,Germany,2022,4,0.001
Japan,Germany,2023,4,0.001
Japan,Germany,2024,4,0.001
Japan,India,2000,0,0.0
Japan,India,2001,0,0.0
Japan,India,2002,0,0.0
Japan,India,2003,0,0.0
Japan,India,2004,0,0.0
Japan,India,2005,0,0.0
Japan,India,2006,0,0.0
Japan,India,2007,0,0.0
Japan,India,2008,0,0.0
Japan,India,2009,0,0.0
Japan,India,2010,0,0.0
Japan,India,2011,0,0.0
Japan,India,2013,0,0.0
Japan,India,2014,0,0.0
Japan,India,2015,0,0.0
Japan,India,2016,0,0.0
Japan,India,2017,4,0.001
Japan,India,2018,4,0.001
Japan,India,2019,4,0.001
Japan,India,2020,4,0.001
Japan,India,2021,4,0.001
Japan,India,2022,4,0.001
Japan,India,2023,4,0.001
Japan,India,2024,4,0.001
Japan,Iran,2000,0,0.0
Japan,Iran,2001,0,0.0
Japan,Iran,2002,0,0.0
Japan,Iran,2003,0,0.0
Japan,Iran,2004,0,0.0
Japan,Iran,2005,0,0.0
Japan,Iran,2006,0,0.0
Japan,Iran,2007,0,0.0
Japan,Iran,2008,0,0.0
Japan,Iran,2009,0,0.0
Japan,Iran,2010,0,0.0
Japan,Iran,2011,0,0.0
Japan,Iran,2013,0,0.0
Japan,Iran,2014,0,0.0
Japan,Iran,2015,0,0.0
Japan,Iran,2016,0,0.0
Japan,Iran,2017,4,0.001
Japan,Iran,2018,4,0.001
Japan,Iran,2019,4,0.001
Japan,Iran,2020,4,0.001
Japan,Iran,2021,4,0.001
Japan,Iran,2022,4,0.001
Japan,Iran,2023,4,0.001
Japan,Iran,2024,4,0.001
Japan,Iraq,2000,0,0.0
Japan,Iraq,2001,0,0.0
Japan,Iraq,2002,0,0.0
Japan,Iraq,2003,0,0.0
Japan,Iraq,2004,0,0.0
Japan,Iraq,2005,0,0.0
Japan,Iraq,2006,0,0.0
Japan,Iraq,2007,0,0.0
Japan,Iraq,2008,0,0.0
Japan,Iraq,2009,0,0.0
Japan,Iraq,2010,0,0.0
Japan,Iraq,2011,0,0.0
Japan,Iraq,2013,0,0.0
Japan,Iraq,2014,0,0.0
Japan,Iraq,2015,0,0.0
Japan,Iraq,2016,0,0.0
Japan,Iraq,2017,0,0.0
Japan,Iraq,2018,0,0.0
Japan,Iraq,2019,4,0.001
Japan,Iraq,2020,4,0.001
Japan,Iraq,2021,4,0.001
Japan,Iraq,2022,4,0.001
Japan,Iraq,2023,4,0.001
Japan,Iraq,2024,4,0.001
Japan,Israel,2000,0,0.0
Japan,Israel,2001,0,0.0
Japan,Israel,2002,0,0.0
Japan,Israel,2003,0,0.0
Japan,Israel,2004,0,0.0
Japan,Israel,2005,0,0.0
Japan,Israel,2006,0,0.0
Japan,Israel,2007,0,0.0
Japan,Israel,2008,0,0.0
Japan,Israel,2009,0,0.0
Japan,Israel,2010,0,0.0
Japan,Israel,2011,0,0.0
Japan,Israel,2013,0,0.0
Japan,Israel,2014,0,0.0
Japan,Israel,2015,0,0.0
Japan,Israel,2016,0,0.0
Japan,Israel,2017,4,0.001
Japan,Israel,2018,4,0.001
Japan,Israel,2019,4,0.001
Japan,Israel,2020,4,0.001
Japan,Israel,2021,4,0.001
Japan,Israel,2022,4,0.001
Japan,Israel,2023,4,0.001
Japan,Israel,2024,4,0.001
Japan,Italy,2000,0,0.0
Japan,Italy,2001,0,0.0
Japan,Italy,2002,0,0.0
Japan,Italy,2003,0,0.0
Japan,Italy,2004,0,0.0
Japan,Italy,2005,0,0.0
Japan,Italy,2006,0,0.0
Japan,Italy,2007,0,0.0
Japan,Italy,2008,0,0.0
Japan,Italy,2009,0,0.0
Japan,Italy,2010,0,0.0
Japan,Italy,2011,0,0.0
Japan,Italy,2013,0,0.0
Japan,Italy,2014,0,0.0
Japan,Italy,2015,0,0.0
Japan,Italy,2016,0,0.0
Japan,Italy,2017,4,0.001
Japan,Italy,2018,4,0.001
Japan,Italy,2019,4,0.001
Japan,Italy,2020,4,0.001
Japan,Italy,2021,4,0.001
Japan,Italy,2022,4,0.001
Japan,Italy,2023,4,0.001
Japan,Italy,2024,4,0.001
Japan,Pakistan,2000,0,0.0
Japan,Pakistan,2001,0,0.0
Japan,Pakistan,2002,0,0.0
Japan,Pakistan,2003,0,0.0
Japan,Pakistan,2004,0,0.0
Japan,Pakistan,2005,0,0.0
Japan,Pakistan,2006,0,0.0
Japan,Pakistan,2007,0,0.0
Japan,Pakistan,2008,0,0.0
Japan,Pakistan,2009,0,0.0
Japan,Pakistan,2010,0,0.0
Japan,Pakistan,2011,0,0.0
Japan,Pakistan,2013,0,0.0
Japan,Pakistan,2014,0,0.0
Japan,Pakistan,2015,0,0.0
Japan,Pakistan,2016,0,0.0
Japan,Pakistan,2017,4,0.001
Japan,Pakistan,2018,4,0.001
Japan,Pakistan,2019,4,0.001
Japan,Pakistan,2020,4,0.001
Japan,Pakistan,2021,4,0.001
Japan,Pakistan,2022,4,0.001
Japan,Pakistan,2023,4,0.001
Japan,Pakistan,2024,4,0.001
Japan,Portugal,2000,0,0.0
Japan,Portugal,2001,0,0.0
Japan,Portugal,2002,0,0.0
Japan,Portugal,2003,0,0.0
Japan,Portugal,2004,0,0.0
Japan,Portugal,2005,0,0.0
Japan,Portugal,2006,0,0.0
Japan,Portugal,2007,0,0.0
Japan,Portugal,2008,0,0.0
Japan,Portugal,2009,0,0.0
Japan,Portugal,2010,0,0.0
Japan,Portugal,2011,0,0.0
Japan,Portugal,2013,0,0.0
Japan,Portugal,2014,0,0.0
Japan,Portugal,2015,0,0.0
Japan,Portugal,2016,0,0.0
Japan,Portugal,2017,4,0.001
Japan,Portugal,2018,4,0.001
Japan,Portugal,2019,4,0.001
Japan,Portugal,2020,4,0.001
Japan,Portugal,2021,4,0.001
Japan,Portugal,2022,4,0.001
Japan,Portugal,2023,4,0.001
Japan,Portugal,2024,4,0.001
Japan,Russia,2000,0,0.0
Japan,Russia,2001,0,0.0
Japan,Russia,2002,0,0.0
Japan,Russia,2003,0,0.0
Japan,Russia,2004,0,0.0
Japan,Russia,2005,0,0.0
Japan,Russia,2006,0,0.0
Japan,Russia,2007,0,0.0
Japan,Russia,2008,0,0.0
Japan,Russia,2009,0,0.0
Japan,Russia,2010,0,0.0
Japan,Russia,2011,0,0.0
Japan,Russia,2013,0,0.0
Japan,Russia,2014,0,0.0
Japan,Russia,2015,0,0.0
Japan,Russia,2016,0,0.0
Japan,Russia,2017,4,0.001
Japan,Russia,2018,4,0.001
Japan,Russia,2019,4,0.001
Japan,Russia,2020,4,0.001
Japan,Russia,2021,4,0.001
Japan,Russia,2022,4,0.001
Japan,Russia,2023,4,0.001
Japan,Russia,2024,4,0.001
Japan,Saudi Arabia,2000,0,0.0
Japan,Saudi Arabia,2001,0,0.0
Japan,Saudi Arabia,2002,0,0.0
Japan,Saudi Arabia,2003,0,0.0
Japan,Saudi Arabia,2004,0,0.0
Japan,Saudi Arabia,2005,0,0.0
Japan,Saudi Arabia,2006,0,0.0
Japan,Saudi Arabia,2007,0,0.0
Japan,Saudi Arabia,2008,0,0.0
Japan,Saudi Arabia,2009,0,0.0
Japan,Saudi Arabia,2010,0,0.0
Japan,Saudi Arabia,2011,0,0.0
Japan,Saudi Arabia,2013,0,0.0
Japan,Saudi Arabia,2014,0,0.0
Japan,Saudi Arabia,2015,0,0.0
Japan,Saudi Arabia,2016,0,0.0
Japan,Saudi Arabia,2017,4,0.001
Japan,Saudi Arabia,2018,4,0.001
Japan,Saudi Arabia,2019,4,0.001
Japan,Saudi Arabia,2020,4,0.001
Japan,Saudi Arabia,2021,4,0.001
Japan,Saudi Arabia,2022,4,0.001
Japan,Saudi Arabia,2023,4,0.001
Japan,Saudi Arabia,2024,4,0.001
Japan,Spain,2000,0,0.0
Japan,Spain,2001,0,0.0
Japan,Spain,2002,0,0.0
Japan,Spain,2003,0,0.0
Japan,Spain,2004,0,0.0
Japan,Spain,2005,0,0.0
Japan,Spain,2006,0,0.0
Japan,Spain,2007,0,0.0
Japan,Spain,2008,0,0.0
Japan,Spain,2009,0,0.0
Japan,Spain,2010,0,0.0
Japan,Spain,2011,0,0.0
Japan,Spain,2013,0,0.0
Japan,Spain,2014,0,0.0
Japan,Spain,2015,0,0.0
Japan,Spain,2016,0,0.0
Japan,Spain,2017,4,0.001
Japan,Spain,2018,4,0.001
Japan,Spain,2019,4,0.001
Japan,Spain,2020,4,0.001
Japan,Spain,2021,4,0.001
Japan,Spain,2022,4,0.001
Japan,Spain,2023,4,0.001
Japan,Spain,2024,4,0.001
Japan,Sri Lanka,2000,0,0.0
Japan,Sri Lanka,2001,0,0.0
Japan,Sri Lanka,2002,0,0.0
Japan,Sri Lanka,2003,0,0.0
Japan,Sri Lanka,2004,0,0.0
Japan,Sri Lanka,2005,0,0.0
Japan,Sri Lanka,2006,0,0.0
Japan,Sri Lanka,2007,0,0.0
Japan,Sri Lanka,2008,0,0.0
Japan,Sri Lanka,2009,0,0.0
Japan,Sri Lanka,2010,0,0.0
Japan,Sri Lanka,2011,0,0.0
Japan,Sri Lanka,2013,0,0.0
Japan,Sri Lanka,2014,0,0.0
Japan,Sri Lanka,2015,0,0.0
Japan,Sri Lanka,2016,0,0.0
Japan,Sri Lanka,2017,4,0.001
Japan,Sri Lanka,2018,4,0.001
Japan,Sri Lanka,2019,4,0.001
Japan,Sri Lanka,2020,4,0.001
Japan,Sri Lanka,2021,4,0.001
Japan,Sri Lanka,2022,4,0.001
Japan,Sri Lanka,2023,4,0.001
Japan,Sri Lanka,2024,4,0.001
Japan,Sweden,2000,0,0.0
Japan,Sweden,2001,0,0.0
Japan,Sweden,2002,0,0.0
Japan,Sweden,2003,0,0.0
Japan,Sweden,2004,0,0.0
Japan,Sweden,2005,0,0.0
Japan,Sweden,2006,0,0.0
Japan,Sweden,2007,0,0.0
Japan,Sweden,2008,0,0.0
Japan,Sweden,2009,0,0.0
Japan,Sweden,2010,0,0.0
Japan,Sweden,2011,0,0.0
Japan,Sweden,2013,0,0.0
Japan,Sweden,2014,0,0.0
Japan,Sweden,2015,0,0.0
Japan,Sweden,2016,0,0.0
Japan,Sweden,2017,4,0.001
Japan,Sweden,2018,4,0.001
Japan,Sweden,2019,4,0.001
Japan,Sweden,2020,4,0.001
Japan,Sweden,2021,4,0.001
Japan,Sweden,2022,4,0.001
Japan,Sweden,2023,4,0.001
Japan,Sweden,2024,4,0.001
Japan,UK,2000,0,0.0
Japan,UK,2001,0,0.0
Japan,UK,2002,0,0.0
Japan,UK,2003,0,0.0
Japan,UK,2004,0,0.0
Japan,UK,2005,0,0.0
Japan,UK,2006,0,0.0
Japan,UK,2007,0,0.0
Japan,UK,2008,0,0.0
Japan,UK,2009,0,0.0
Japan,UK,2010,0,0.0
Japan,UK,2011,0,0.0
Japan,UK,2013,0,0.0
Japan,UK,2014,0,0.0
Japan,UK,2015,0,0.0
Japan,UK,2016,0,0.0
Japan,UK,2017,4,0.001
Japan,UK,2018,4,0.001
Japan,UK,2019,4,0.001
Japan,UK,2020,4,0.001
Japan,UK,2021,4,0.001
Japan,UK,2022,4,0.001
Japan,UK,2023,4,0.001
Japan,UK,2024,4,0.001
Japan,USA,2000,0,0.0
Japan,USA,2001,0,0.0
Japan,USA,2002,0,0.0
Japan,USA,2003,0,0.0
Japan,USA,2004,0,0.0
Japan,USA,2005,0,0.0
Japan,USA,2006,0,0.0
Japan,USA,2007,0,0.0
Japan,USA,2008,0,0.0
Japan,USA,2009,0,0.0
Japan,USA,2010,0,0.0
Japan,USA,2011,0,0.0
Japan,USA,2013,0,0.0
Japan,USA,2014,0,0.0
Japan,USA,2015,0,0.0
Japan,USA,2016,0,0.0
Japan,USA,2017,4,0.001
Japan,USA,2018,4,0.001
Japan,USA,2019,4,0.001
Japan,USA,2020,4,0.001
Japan,USA,2021,4,0.001
Japan,USA,2022,4,0.001
Japan,USA,2023,4,0.001
Japan,USA,2024,4,0.001
Pakistan,Afghanistan,2003,0,0.0
Pakistan,Afghanistan,2004,0,0.0
Pakistan,Afghanistan,2005,0,0.0
Pakistan,Afghanistan,2006,0,0.0
Pakistan,Afghanistan,2007,0,0.0
Pakistan,Afghanistan,2008,0,0.0
Pakistan,Afghanistan,2009,0,0.0
Pakistan,Afghanistan,2010,0,0.0
Pakistan,Afghanistan,2011,0,0.0
Pakistan,Afghanistan,2013,0,0.0
Pakistan,Afghanistan,2014,0,0.0
Pakistan,Afghanistan,2015,0,0.0
Pakistan,Afghanistan,2016,0,0.0
Pakistan,Afghanistan,2017,0,0.001
Pakistan,Afghanistan,2018,0,0.001
Pakistan,Afghanistan,2019,4,0.001
Pakistan,Afghanistan,2020,4,0.001
Pakistan,Afghanistan,2021,4,0.001
Pakistan,Afghanistan,2022,4,0.001
Pakistan,Afghanistan,2023,4,0.001
Pakistan,Afghanistan,2024,4,0.001
Pakistan,Argentina,2003,0,0.0
Pakistan,Argentina,2004,0,0.0
Pakistan,Argentina,2005,0,0.0
Pakistan,Argentina,2006,0,0.0
Pakistan,Argentina,2007,0,0.0
Pakistan,Argentina,2008,0,0.0
Pakistan,Argentina,2009,0,0.0
Pakistan,Argentina,2010,0,0.0
Pakistan,Argentina,2011,0,0.0
Pakistan,Argentina,2013,0,0.0
Pakistan,Argentina,2014,0,0.0
Pakistan,Argentina,2015,0,0.0
Pakistan,Argentina,2016,0,0.0
Pakistan,Argentina,2017,0,0.001
Pakistan,Argentina,2018,0,0.001
Pakistan,Argentina,2019,4,0.001
Pakistan,Argentina,2020,4,0.001
Pakistan,Argentina,2021,4,0.001
Pakistan,Argentina,2022,4,0.001
Pakistan,Argentina,2023,4,0.001
Pakistan,Argentina,2024,4,0.001
Pakistan,Australia,2003,0,0.0
Pakistan,Australia,2004,0,0.0
Pakistan,Australia,2005,0,0.0
Pakistan,Australia,2006,0,0.0
Pakistan,Australia,2007,0,0.0
Pakistan,Australia,2008,0,0.0
Pakistan,Australia,2009,0,0.0
Pakistan,Australia,2010,0,0.0
Pakistan,Australia,2011,0,0.0
Pakistan,Australia,2013,0,0.0
Pakistan,Australia,2014,0,0.0
Pakistan,Australia,2015,0,0.0
Pakistan,Australia,2016,0,0.0
Pakistan,Australia,2017,0,0.001
Pakistan,Australia,2018,0,0.001
Pakistan,Australia,2019,4,0.001
Pakistan,Australia,2020,4,0.001
Pakistan,Australia,2021,4,0.001
Pakistan,Australia,2022,4,0.001
Pakistan,Australia,2023,4,0.001
Pakistan,Australia,2024,4,0.001
Pakistan,Bangladesh,2003,0,0.0
Pakistan,Bangladesh,2004,0,0.0
Pakistan,Bangladesh,2005,0,0.0
Pakistan,Bangladesh,2006,0,0.0
Pakistan,Bangladesh,2007,0,0.0
Pakistan,Bangladesh,2008,0,0.0
Pakistan,Bangladesh,2009,0,0.0
Pakistan,Bangladesh,2010,0,0.0
Pakistan,Bangladesh,2011,0,0.0
Pakistan,Bangladesh,2013,0,0.0
Pakistan,Bangladesh,2014,0,0.0
Pakistan,Bangladesh,2015,0,0.0
Pakistan,Bangladesh,2016,0,0.0
Pakistan,Bangladesh,2017,0,0.001
Pakistan,Bangladesh,2018,0,0.001
Pakistan,Bangladesh,2019,4,0.001
Pakistan,Bangladesh,2020,4,0.001
Pakistan,Bangladesh,2021,4,0.001
Pakistan,Bangladesh,2022,4,0.001
Pakistan,Bangladesh,2023,4,0.001
Pakistan,Bangladesh,2024,4,0.001
Pakistan,Belgium,2003,0,0.0
Pakistan,Belgium,2004,0,0.0
Pakistan,Belgium,2005,0,0.0
Pakistan,Belgium,2006,0,0.0
Pakistan,Belgium,2007,0,0.0
Pakistan,Belgium,2008,0,0.0
Pakistan,Belgium,2009,0,0.0
Pakistan,Belgium,2010,0,0.0
Pakistan,Belgium,2011,0,0.0
Pakistan,Belgium,2013,0,0.0
Pakistan,Belgium,2014,0,0.0
Pakistan,Belgium,2015,0,0.0
Pakistan,Belgium,2016,0,0.0
Pakistan,Belgium,2017,0,0.001
Pakistan,Belgium,2018,0,0.001
Pakistan,Belgium,2019,4,0.001
Pakistan,Belgium,2020,4,0.001
Pakistan,Belgium,2021,4,0.001
Pakistan,Belgium,2022,4,0.001
Pakistan,Belgium,2023,4,0.001
Pakistan,Belgium,2024,4,0.001
Pakistan,Canada,2003,0,0.0
Pakistan,Canada,2004,0,0.0
Pakistan,Canada,2005,0,0.0
Pakistan,Canada,2006,0,0.0
Pakistan,Canada,2007,0,0.0
Pakistan,Canada,2008,0,0.0
Pakistan,Canada,2009,0,0.0
Pakistan,Canada,2010,0,0.0
Pakistan,Canada,2011,0,0.0
Pakistan,Canada,2013,0,0.0
Pakistan,Canada,2014,0,0.0
Pakistan,Canada,2015,0,0.0
Pakistan,Canada,2016,0,0.0
Pakistan,Canada,2017,0,0.001
Pakistan,Canada,2018,0,0.001
Pakistan,Canada,2019,4,0.001
Pakistan,Canada,2020,4,0.001
Pakistan,Canada,2021,4,0.001
Pakistan,Canada,2022,4,0.001
Pakistan,Canada,2023,4,0.001
Pakistan,Canada,2024,4,0.001
Pakistan,China,2003,0,0.0
Pakistan,China,2004,0,0.0
Pakistan,China,2005,0,0.0
Pakistan,China,2006,0,0.0
Pakistan,China,2007,0,0.0
Pakistan,China,2008,0,0.0
Pakistan,China,2009,0,0.0
Pakistan,China,2010,0,0.0
Pakistan,China,2011,0,0.0
Pakistan,China,2013,0,0.0
Pakistan,China,2014,0,0.0
Pakistan,China,2015,0,0.0
Pakistan,China,2016,0,0.0
Pakistan,China,2017,0,0.001
Pakistan,China,2018,0,0.001
Pakistan,China,2019,4,0.001
Pakistan,China,2020,4,0.001
Pakistan,China,2021,4,0.001
Pakistan,China,2022,4,0.001
Pakistan,China,2023,4,0.001
Pakistan,China,2024,4,0.001
Pakistan,Croatia,2003,0,0.0
Pakistan,Croatia,2004,0,0.0
Pakistan,Croatia,2005,0,0.0
Pakistan,Croatia,2006,0,0.0
Pakistan,Croatia,2007,0,0.0
Pakistan,Croatia,2008,0,0.0
Pakistan,Croatia,2009,0,0.0
Pakistan,Croatia,2010,0,0.0
Pakistan,Croatia,2011,0,0.0
Pakistan,Croatia,2013,0,0.0
Pakistan,Croatia,2014,0,0.0
Pakistan,Croatia,2015,0,0.0
Pakistan,Croatia,2016,0,0.0
Pakistan,Croatia,2017,0,0.001
Pakistan,Croatia,2018,0,0.001
Pakistan,Croatia,2019,4,0.001
Pakistan,Croatia,2020,4,0.001
Pakistan,Croatia,2021,4,0.001
Pakistan,Croatia,2022,4,0.001
Pakistan,Croatia,2023,4,0.001
Pakistan,Croatia,2024,4,0.001
Pakistan,France,2003,0,0.0
Pakistan,France,2004,0,0.0
Pakistan,France,2005,0,0.0
Pakistan,France,2006,0,0.0
Pakistan,France,2007,0,0.0
Pakistan,France,2008,0,0.0
Pakistan,France,2009,0,0.0
Pakistan,France,2010,0,0.0
Pakistan,France,2011,0,0.0
Pakistan,France,2013,0,0.0
Pakistan,France,2014,0,0.0
Pakistan,France,2015,0,0.0
Pakistan,France,2016,0,0.0
Pakistan,France,2017,0,0.001
Pakistan,France,2018,0,0.001
Pakistan,France,2019,4,0.001
Pakistan,France,2020,4,0.001
Pakistan,France,2021,4,0.001
Pakistan,France,2022,4,0.001
Pakistan,France,2023,4,0.001
Pakistan,France,2024,4,0.001
Pakistan,Germany,2003,0,0.0
Pakistan,Germany,2004,0,0.0
Pakistan,Germany,2005,0,0.0
Pakistan,Germany,2006,0,0.0
Pakistan,Germany,2007,0,0.0
Pakistan,Germany,2008,0,0.0
Pakistan,Germany,2009,0,0.0
Pakistan,Germany,2010,0,0.0
Pakistan,Germany,2011,0,0.0
Pakistan,Germany,2013,0,0.0
Pakistan,Germany,2014,0,0.0
Pakistan,Germany,2015,0,0.0
Pakistan,Germany,2016,0,0.0
Pakistan,Germany,2017,0,0.001
Pakistan,Germany,2018,0,0.001
Pakistan,Germany,2019,4,0.001
Pakistan,Germany,2020,4,0.001
Pakistan,Germany,2021,4,0.001
Pakistan,Germany,2022,4,0.001
Pakistan,Germany,2023,4,0.001
Pakistan,Germany,2024,4,0.001
Pakistan,India,2003,0,0.0
Pakistan,India,2004,0,0.0
Pakistan,India,2005,0,0.0
Pakistan,India,2006,0,0.0
Pakistan,India,2007,0,0.0
Pakistan,India,2008,0,0.0
Pakistan,India,2009,0,0.0
Pakistan,India,2010,0,0.0
Pakistan,India,2011,0,0.0
Pakistan,India,2013,0,0.0
Pakistan,India,2014,0,0.0
Pakistan,India,2015,0,0.0
Pakistan,India,2016,0,0.0
Pakistan,India,2017,0,0.001
Pakistan,India,2018,0,0.001
Pakistan,India,2019,4,0.001
Pakistan,India,2020,4,0.001
Pakistan,India,2021,4,0.001
Pakistan,India,2022,4,0.001
Pakistan,India,2023,4,0.001
Pakistan,India,2024,4,0.001
Pakistan,Iran,2003,0,0.0
Pakistan,Iran,2004,0,0.0
Pakistan,Iran,2005,0,0.0
Pakistan,Iran,2006,0,0.0
Pakistan,Iran,2007,0,0.0
Pakistan,Iran,2008,0,0.0
Pakistan,Iran,2009,0,0.0
Pakistan,Iran,2010,0,0.0
Pakistan,Iran,2011,0,0.0
Pakistan,Iran,2013,0,0.0
Pakistan,Iran,2014,0,0.0
Pakistan,Iran,2015,0,0.0
Pakistan,Iran,2016,0,0.0
Pakistan,Iran,2017,0,0.001
Pakistan,Iran,2018,0,0.001
Pakistan,Iran,2019,4,0.001
Pakistan,Iran,2020,4,0.001
Pakistan,Iran,2021,4,0.001
Pakistan,Iran,2022,4,0.001
Pakistan,Iran,2023,4,0.001
Pakistan,Iran,2024,4,0.001
Pakistan,Iraq,2003,0,0.0
Pakistan,Iraq,2004,0,0.0
Pakistan,Iraq,2005,0,0.0
Pakistan,Iraq,2006,0,0.0
Pakistan,Iraq,2007,0,0.0
Pakistan,Iraq,2008,0,0.0
Pakistan,Iraq,2009,0,0.0
Pakistan,Iraq,2010,0,0.0
Pakistan,Iraq,2011,0,0.0
Pakistan,Iraq,2013,0,0.0
Pakistan,Iraq,2014,0,0.0
Pakistan,Iraq,2015,0,0.0
Pakistan,Iraq,2016,0,0.0
Pakistan,Iraq,2017,0,0.001
Pakistan,Iraq,2018,0,0.001
Pakistan,Iraq,2019,4,0.001
Pakistan,Iraq,2020,4,0.001
Pakistan,Iraq,2021,4,0.001
Pakistan,Iraq,2022,4,0.001
Pakistan,Iraq,2023,4,0.001
Pakistan,Iraq,2024,4,0.001
Pakistan,Italy,2003,0,0.0
Pakistan,Italy,2004,0,0.0
Pakistan,Italy,2005,0,0.0
Pakistan,Italy,2006,0,0.0
Pakistan,Italy,2007,0,0.0
Pakistan,Italy,2008,0,0.0
Pakistan,Italy,2009,0,0.0
Pakistan,Italy,2010,0,0.0
Pakistan,Italy,2011,0,0.0
Pakistan,Italy,2013,0,0.0
Pakistan,Italy,2014,0,0.0
Pakistan,Italy,2015,0,0.0
Pakistan,Italy,2016,0,0.0
Pakistan,Italy,2017,0,0.001
Pakistan,Italy,2018,0,0.001
Pakistan,Italy,2019,4,0.001
Pakistan,Italy,2020,4,0.001
Pakistan,Italy,2021,4,0.001
Pakistan,Italy,2022,4,0.001
Pakistan,Italy,2023,4,0.001
Pakistan,Italy,2024,4,0.001
Pakistan,Japan,2003,0,0.0
Pakistan,Japan,2004,0,0.0
Pakistan,Japan,2005,0,0.0
Pakistan,Japan,2006,0,0.0
Pakistan,Japan,2007,0,0.0
Pakistan,Japan,2008,0,0.0
Pakistan,Japan,2009,0,0.0
Pakistan,Japan,2010,0,0.0
Pakistan,Japan,2011,0,0.0
Pakistan,Japan,2013,0,0.0
Pakistan,Japan,2014,0,0.0
Pakistan,Japan,2015,0,0.0
Pakistan,Japan,2016,0,0.0
Pakistan,Japan,2017,0,0.001
Pakistan,Japan,2018,0,0.001
Pakistan,Japan,2019,4,0.001
Pakistan,Japan,2020,4,0.001
Pakistan,Japan,2021,4,0.001
Pakistan,Japan,2022,4,0.001
Pakistan,Japan,2023,4,0.001
Pakistan,Japan,2024,4,0.001
Pakistan,Pakistan,2005,0,0.0
Pakistan,Pakistan,2006,0,0.0
Pakistan,Pakistan,2023,0,0.0
Pakistan,Portugal,2003,0,0.0
Pakistan,Portugal,2004,0,0.0
Pakistan,Portugal,2005,0,0.0
Pakistan,Portugal,2006,0,0.0
Pakistan,Portugal,2007,0,0.0
Pakistan,Portugal,2008,0,0.0
Pakistan,Portugal,2009,0,0.0
Pakistan,Portugal,2010,0,0.0
Pakistan,Portugal,2011,0,0.0
Pakistan,Portugal,2013,0,0.0
Pakistan,Portugal,2014,0,0.0
Pakistan,Portugal,2015,0,0.0
Pakistan,Portugal,2016,0,0.0
Pakistan,Portugal,2017,0,0.001
Pakistan,Portugal,2018,0,0.001
Pakistan,Portugal,2019,4,0.001
Pakistan,Portugal,2020,4,0.001
Pakistan,Portugal,2021,4,0.001
Pakistan,Portugal,2022,4,0.001
Pakistan,Portugal,2023,4,0.001
Pakistan,Portugal,2024,4,0.001
Pakistan,Russia,2003,0,0.0
Pakistan,Russia,2004,0,0.0
Pakistan,Russia,2005,0,0.0
Pakistan,Russia,2006,0,0.0
Pakistan,Russia,2007,0,0.0
Pakistan,Russia,2008,0,0.0
Pakistan,Russia,2009,0,0.0
Pakistan,Russia,2010,0,0.0
Pakistan,Russia,2011,0,0.0
Pakistan,Russia,2013,0,0.0
Pakistan,Russia,2014,0,0.0
Pakistan,Russia,2015,0,0.0
Pakistan,Russia,2016,0,0.0
Pakistan,Russia,2017,0,0.001
Pakistan,Russia,2018,0,0.001
Pakistan,Russia,2019,4,0.001
Pakistan,Russia,2020,4,0.001
Pakistan,Russia,2021,4,0.001
Pakistan,Russia,2022,4,0.001
Pakistan,Russia,2023,4,0.001
Pakistan,Russia,2024,4,0.001
Pakistan,Saudi Arabia,2003,0,0.0
Pakistan,Saudi Arabia,2004,0,0.0
